m_Dropped,Gamma,Oracle_Gamma,Theoretical,Recovery,Oracle_Recovery,DGP,Iteration
4,22.534101615500177,25.810390348149205,29.964100047397025,0.7520366565275072,0.8613771248701777,uniform,10
5,33.57227637884,34.09746248887352,54.598150033144236,0.6148976908276139,0.6245168099683668,uniform,10
6,41.86795179213283,42.4606605335017,90.01713130052181,0.46511093152209937,0.47169533087815213,uniform,10
7,48.947480666905086,51.66803963428234,134.28977968493552,0.36449148089857175,0.3847503492484946,uniform,10
8,59.214941727006895,63.5223842299457,181.27224187515122,0.3266630407086286,0.35042532476481353,uniform,10
9,69.93500730738127,74.06367188040701,221.40641620418717,0.3158671212259958,0.33451456895496395,uniform,10
10,68.27422636672264,69.04484557699591,244.69193226422038,0.27902115829875246,0.28217050287722895,uniform,10
1,4.523412209993401,2.718281828459045,2.718281828459045,1.6640703560004513,1.0,beta_u,10
2,13.208577336824305,6.6858944236751645,6.6858944422792685,1.9755886741642017,0.9999999972174098,beta_u,10
3,26.145441283682498,14.879502298351186,14.879731724872837,1.7571177872769033,0.9999845812729764,beta_u,10
4,44.15406000528218,29.946415168837436,29.964100047397025,1.4735653644007185,0.9994097977736153,beta_u,10
5,68.30920863862687,54.559369841171225,54.598150033144236,1.2511267982002912,0.9992897160077866,beta_u,10
6,99.76830838107017,88.65310942785254,90.01713130052181,1.1083257924315995,0.9848470857384303,beta_u,10
7,123.80577283602942,132.25178160381338,134.28977968493552,0.9219299720834809,0.9848238779905396,beta_u,10
8,149.36529504012043,159.12567766913966,181.27224187515122,0.8239832723147636,0.8778270518590227,beta_u,10
9,179.12900044228462,172.28399401883954,221.40641620418717,0.8090506296668786,0.7781346041026852,beta_u,10
10,191.38459169267506,190.40325979193955,244.69193226422038,0.7821450830917318,0.7781346039081523,beta_u,10
1,2.5219043515593786,2.478563500330041,2.718281828459045,0.9277567635394929,0.9118125554093495,beta_bell,10
2,4.626619254660683,4.1904978891658615,6.6858944422792685,0.6919970535884553,0.6267669831379048,beta_bell,10
3,5.793786218476559,5.323044379848574,14.879731724872837,0.38937437351721293,0.35773792688416667,beta_bell,10
4,7.605195241699245,6.845643390194261,29.964100047397025,0.25381023390221613,0.22846150491307482,beta_bell,10
5,8.247371711482025,7.576713859509765,54.598150033144236,0.15105588204866635,0.1387723550140483,beta_bell,10
6,9.10284503723522,8.652588086058417,90.01713130052181,0.10112347400680222,0.09612157109485958,beta_bell,10
7,9.117695989190322,8.661901945208331,134.28977968493552,0.06789568059893938,0.06450157238719495,beta_bell,10
8,9.27487033869536,8.4856162127357,181.27224187515122,0.05116541971761623,0.04681144848740852,beta_bell,10
9,9.09548573350946,8.262064088668676,221.40641620418717,0.041080497527774214,0.03731628120952543,beta_bell,10
10,8.497942999914416,7.994746147845695,244.69193226422038,0.034729150737745886,0.03267270021478641,beta_bell,10
